title,userId,rating
Atlantic City (1980),8,3.6875
Atlantis: The Lost Empire (2001),19,3.3421052631578947
Atlas Shrugged: Part 1 (2011),1,2.0
Atomic Blonde (2017),1,3.0
"Atomic Brain, The (1963)",1,3.5
"Atomic Cafe, The (1982)",2,4.5
"Atomic Submarine, The (1959)",1,3.0
Atonement (2007),13,3.5384615384615383
Atragon (Kaitei Gunkan) (1963),1,3.5
Attack of the 50 Foot Woman (1958),1,4.5
Attack of the Crab Monsters (1957),1,3.0
Attack of the Giant Leeches (1959),2,2.25
Attack of the Killer Tomatoes! (1978),5,2.2
Attack of the Puppet People (1958),1,4.0
Attack the Block (2011),6,3.5
Attila (Attila Flagello di Dio) (1982),1,2.5
Au Hasard Balthazar (1966),2,3.5
Au revoir les enfants (1987),5,4.1
Audition (Ôdishon) (1999),6,3.75
Audrey Rose (1977),1,2.0
August Rush (2007),6,3.5
Auntie Mame (1958),5,3.7
Austenland (2013),3,3.1666666666666665
Austin Powers in Goldmember (2002),65,2.8461538461538463
Austin Powers: International Man of Mystery (1997),100,3.535
Austin Powers: The Spy Who Shagged Me (1999),121,3.1983471074380163
Australia (2008),5,3.2
Auto Focus (2002),3,3.1666666666666665
Autumn Marathon (1979),1,4.0
Autumn Sonata (Höstsonaten) (1978),4,4.625
Autumn Spring (Babí léto) (2001),1,3.5
"Autumn Tale, An (Conte d'automne) (1998)",3,4.0
Autumn in New York (2000),11,2.409090909090909
Autómata (Automata) (2014),1,3.0
Avalanche (1978),3,2.5
Avalon (1990),1,3.0
Avalon (2001),3,3.5
Avanti! (1972),1,4.0
Avatar (2009),97,3.6030927835051547
"Avengers, The (1998)",11,2.3181818181818183
"Avengers, The (2012)",69,3.869565217391304
Avengers: Age of Ultron (2015),27,3.5185185185185186
Avengers: Infinity War - Part I (2018),13,4.0
"Aviator, The (2004)",35,3.5285714285714285
"Avventura, L' (Adventure, The) (1960)",2,4.0
Awake (2007),1,4.0
"Awakening, The (1980)",1,3.0
Awakenings (1990),22,3.6818181818181817
Away We Go (2009),4,3.5
Away from Her (2006),4,3.625
"Awful Truth, The (1937)",2,4.75
"Awfully Big Adventure, An (1995)",1,5.0
Azumi (2003),2,2.75
B*A*P*S (1997),2,1.5
B. Monkey (1998),2,2.5
B/W (2015),1,3.5
BASEketball (1998),14,3.0714285714285716
BMX Bandits (1983),1,3.0
BURN-E (2008),3,4.5
Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),4,3.375
"Baader Meinhof Komplex, Der (2008)",1,4.0
Baarìa (2009),1,4.5
"Babadook, The (2014)",3,4.5
Babe (1995),128,3.65234375
"Babe, The (1992)",2,2.25
Babe: Pig in the City (1998),29,2.7758620689655173
Babel (2006),31,3.5
Babes in Toyland (1934),1,5.0
Babes in Toyland (1961),5,3.1
Babette's Feast (Babettes gæstebud) (1987),5,4.4
Baby Boom (1987),2,3.25
Baby Boy (2001),1,0.5
Baby Driver (2017),9,4.333333333333333
Baby Geniuses (1999),3,1.6666666666666667
Baby Mama (2008),11,3.1363636363636362
Baby's Day Out (1994),2,1.25
"Baby, The (1973)",1,1.5
"Baby-Sitters Club, The (1995)",5,2.9
Baby... Secret of the Lost Legend (1985),5,2.2
Babylon 5,2,2.25
Babylon 5: A Call to Arms (1999),3,3.3333333333333335
Babylon 5: In the Beginning (1998),5,2.8
Babylon 5: The Gathering (1993),1,4.0
Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),1,4.0
Babylon 5: The Lost Tales - Voices in the Dark (2007),1,4.0
Babylon 5: The River of Souls (1998),1,4.0
Babylon 5: Thirdspace (1998),3,3.6666666666666665
Babylon A.D. (2008),3,2.3333333333333335
"Babysitter, The (1995)",6,2.3333333333333335
Bachelor Party (1984),5,2.9
"Bachelor and the Bobby-Soxer, The (1947)",3,3.0
"Bachelor, The (1999)",11,2.5454545454545454
Back to School (1986),16,2.90625
Back to the Beach (1987),3,1.8333333333333333
Back to the Future (1985),171,4.038011695906433
Back to the Future Part II (1989),87,3.5057471264367814
Back to the Future Part III (1990),88,3.3693181818181817
"Back-up Plan, The (2010)",1,3.0
Backbeat (1993),6,3.5
Backdraft (1991),23,3.3043478260869565
Bad Asses (Bad Ass 2) (2014),1,3.5
Bad Asses on the Bayou (2015),1,2.5
Bad Boy Bubby (1993),3,4.833333333333333
Bad Boys (1995),51,3.2450980392156863
Bad Boys II (2003),17,2.8823529411764706
Bad Company (1995),2,3.25
Bad Company (2002),4,2.875
Bad Day at Black Rock (1955),1,3.5
Bad Education (La mala educación) (2004),8,3.75
Bad Girls (1994),8,2.5
Bad Karma (2012),1,2.0
Bad Lieutenant (1992),8,3.4375
Bad Lieutenant: Port of Call New Orleans (2009),2,2.25
Bad Milo (Bad Milo!) (2013),1,1.0
Bad Moms (2016),3,3.8333333333333335
Bad News Bears (2005),3,3.0
"Bad News Bears, The (1976)",9,3.2777777777777777
Bad Santa (2003),26,3.3653846153846154
Bad Santa 2 (2016),1,0.5
"Bad Seed, The (1956)",4,4.0
Bad Taste (1987),6,3.0
Bad Teacher (2011),9,2.888888888888889
Bad Words (2013),3,2.0
"Bad and the Beautiful, The (1952)",1,4.0
Badlands (1973),11,4.090909090909091
"Bag Man, The (2014)",1,3.5
Bagdad Cafe (Out of Rosenheim) (1987),4,3.875
Bait (2000),2,2.5
Bakuman (2015),1,4.0
Balance (1989),1,4.5
"Ballad of Jack and Rose, The (2005)",4,3.125
"Ballad of Narayama, The (Narayama bushiko) (1983)",1,5.0
Ballistic: Ecks vs. Sever (2002),2,2.5
Balls Out: Gary the Tennis Coach (2009),1,2.0
Balls of Fury (2007),3,2.8333333333333335
Balto (1995),8,3.125
"Bamba, La (1987)",7,2.7857142857142856
Bambi (1942),38,3.3684210526315788
Bamboozled (2000),8,2.9375
Banana Joe (1981),2,2.75
Bananas (1971),11,3.409090909090909
"Band Wagon, The (1953)",3,3.8333333333333335
Band of Brothers (2001),7,4.285714285714286
Band of Outsiders (Bande à part) (1964),2,3.5
Band of the Hand (1986),1,1.0
"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",3,3.5
Bandidas (2006),1,1.0
Bandits (2001),6,2.6666666666666665
"Bang, Bang, You're Dead (2002)",2,4.0
"Banger Sisters, The (2002)",3,2.0
Bangkok Dangerous (2008),2,3.25
"Bank Dick, The (1940)",2,2.5
"Bank Job, The (2008)",13,3.6153846153846154
Baraka (1992),4,4.125
Baran (2001),1,3.5
Barb Wire (1996),20,2.65
Barbarella (1968),9,3.1666666666666665
"Barbarian Invasions, The (Les invasions barbares) (2003)",3,4.0
Barbarians at the Gate (1993),2,2.75
Barbershop (2002),7,2.7142857142857144
Barbershop 2: Back in Business (2004),3,2.1666666666666665
Barbershop: The Next Cut (2016),1,2.5
Barcelona (1994),13,3.6923076923076925
Barefoot (2014),2,3.0
"Barefoot Contessa, The (1954)",1,3.0
"Barefoot Executive, The (1971)",1,2.0
Barefoot in the Park (1967),8,3.3125
Barely Lethal (2015),1,4.5
Barfly (1987),2,3.5
Barking Dogs Never Bite (Flandersui gae) (2000),1,3.5
Barney's Great Adventure (1998),1,2.0
Barney's Version (2010),1,4.0
Barry Lyndon (1975),7,3.7142857142857144
Bart Got a Room (2008),1,3.5
Bartleby (2001),1,1.5
Barton Fink (1991),14,4.035714285714286
Basic (2003),2,3.75
Basic Instinct (1992),47,3.1914893617021276
Basic Instinct 2 (2006),3,2.1666666666666665
Basket Case (1982),4,2.625
"Basketball Diaries, The (1995)",15,3.466666666666667
Basquiat (1996),6,2.8333333333333335
Bastard Out of Carolina (1996),2,4.0
Bat*21 (1988),1,3.0
Batman & Robin (1997),42,2.2142857142857144
Batman (1966),5,3.0
Batman (1989),189,3.4285714285714284
Batman Begins (2005),116,3.8620689655172415
Batman Beyond: Return of the Joker (2000),3,3.5
Batman Forever (1995),137,2.9160583941605838
Batman Returns (1992),60,3.025
Batman v Superman: Dawn of Justice (2016),16,2.34375
Batman vs. Robin (2015),1,3.0
"Batman/Superman Movie, The (1998)",1,2.0
Batman: Assault on Arkham (2014),1,3.0
Batman: Gotham Knight (2008),3,3.5
Batman: Mask of the Phantasm (1993),13,4.115384615384615
Batman: Mystery of the Batwoman (2003),1,3.0
"Batman: The Dark Knight Returns, Part 1 (2012)",7,3.9285714285714284
"Batman: The Dark Knight Returns, Part 2 (2013)",8,3.875
Batman: The Killing Joke (2016),1,3.0
Batman: Under the Red Hood (2010),3,3.6666666666666665
Batman: Year One (2011),3,3.6666666666666665
Bats (1999),1,2.5
Battle Beyond the Stars (1980),1,3.0
"Battle Creek Brawl (Big Brawl, The) (1980)",1,4.0
Battle For Sevastopol (2015),1,5.0
Battle Planet (2008),1,2.0
Battle Royale (Batoru rowaiaru) (2000),30,3.933333333333333
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),1,5.0
Battle for Haditha (2007),1,4.0
Battle for the Planet of the Apes (1973),9,2.7777777777777777
Battle in Seattle (2007),1,4.0
"Battle of Algiers, The (La battaglia di Algeri) (1966)",5,4.3
"Battle of Shaker Heights, The (2003)",1,4.0
Battle: Los Angeles (2011),4,2.375
Battlefield Earth (2000),19,1.6578947368421053
Battles Without Honor & Humanity (Jingi naki tatakai) (1973),1,3.5
Battleship (2012),3,2.3333333333333335
Battleship Potemkin (1925),10,3.65
Battlestar Galactica (2003),19,3.8157894736842106
Battlestar Galactica: Razor (2007),5,3.8
Battlestar Galactica: The Plan (2009),2,4.25
Baxter (1989),1,0.5
"Baxter, The (2005)",1,4.0
"Bay, The (2012)",1,2.5
Baywatch (2017),3,3.0
Be Cool (2005),8,2.4375
Be Kind Rewind (2008),10,3.4
Beach Blanket Bingo (1965),1,1.5
"Beach, The (2000)",32,3.0625
Beaches (1988),5,2.9
Bean (1997),16,2.96875
"Bear, The (Ours, L') (1988)",6,3.4166666666666665
"Beast Within, The (1982)",2,2.0
"Beast of War, The (Beast, The) (1988)",1,4.0
Beastly (2011),1,3.5
"Beastmaster, The (1982)",5,2.8
Beasts of No Nation (2015),2,3.0
Beasts of the Southern Wild (2012),7,3.357142857142857
Beat Street (1984),1,1.0
"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",2,3.0
Beat the Devil (1953),1,3.5
"Beautician and the Beast, The (1997)",3,1.8333333333333333
Beautiful (2000),2,2.5
Beautiful Boy (2010),1,4.0
Beautiful Creatures (2000),1,2.0
Beautiful Creatures (2013),1,2.0
Beautiful Girls (1996),10,3.95
Beautiful Losers (2008),1,2.5
"Beautiful Mind, A (2001)",123,4.0
Beautiful People (1999),2,4.75
Beautiful Thing (1996),4,4.5
Beauty Shop (2005),1,2.0
Beauty and the Beast (1991),146,3.7705479452054793
Beauty and the Beast (2017),2,3.5
Beauty and the Beast (La belle et la bête) (1946),6,3.25
Beauty and the Beast: The Enchanted Christmas (1997),1,4.0
Beauty of the Day (Belle de jour) (1967),12,3.875
Beavis and Butt-Head Do America (1996),31,2.935483870967742
Bebe's Kids (1992),1,1.0
Because I Said So (2007),3,3.0
Because of Winn-Dixie (2005),3,3.1666666666666665
Becoming Jane (2007),6,2.9166666666666665
Bed of Roses (1996),8,4.0
Bedazzled (1967),1,2.0
Bedazzled (2000),27,3.074074074074074
Bedknobs and Broomsticks (1971),24,3.4791666666666665
Bedrooms & Hallways (1998),1,3.0
Bedtime Stories (2008),11,3.3636363636363638
Bee Movie (2007),10,3.15
Beer League (2006),1,4.0
Beerfest (2006),6,3.5
Beethoven (1992),11,1.7727272727272727
Beethoven's 2nd (1993),5,1.5
Beetlejuice (1988),91,3.4725274725274726
Before Midnight (2013),3,3.5
Before Night Falls (2000),5,4.3
Before Sunrise (1995),24,4.041666666666667
Before Sunset (2004),15,3.7
Before We Go (2014),1,3.5
Before and After (1996),3,3.3333333333333335
Before the Devil Knows You're Dead (2007),1,3.0
Before the Fall (NaPolA - Elite für den Führer) (2004),1,3.5
Before the Rain (Pred dozhdot) (1994),2,4.0
Begin Again (2013),3,4.0
Beginners (2010),4,3.625
Beginning of the End (1957),1,1.0
Begotten (1990),1,0.5
Behind Enemy Lines (2001),20,3.25
Behind Enemy Lines II: Axis of Evil (2006),1,2.0
Behind the Candelabra (2013),1,3.0
Behind the Mask: The Rise of Leslie Vernon (2006),1,4.0
Beijing Bicycle (Shiqi sui de dan che) (2001),1,4.0
Being Elmo: A Puppeteer's Journey (2011),1,3.5
Being Human (1993),2,3.0
Being John Malkovich (1999),99,3.9545454545454546
Being Julia (2004),2,1.75
Being There (1979),20,3.95
"Believer, The (2001)",6,4.25
"Believers, The (1987)",3,3.6666666666666665
"Bell, Book and Candle (1958)",4,3.375
Bella (2006),1,3.5
Belladonna of Sadness (1973),1,3.5
Belle époque (1992),2,5.0
Bellflower (2011),1,3.5
"Bells of St. Mary's, The (1945)",1,3.5
Belly (1998),2,1.25
Beloved (1998),2,4.5
Below (2002),1,3.5
Ben X (2007),1,3.5
Ben-Hur (1959),34,3.9411764705882355
Ben-Hur: A Tale of the Christ (1925),1,3.0
Ben-hur (2016),1,0.5
"Benchwarmers, The (2006)",11,2.772727272727273
Bend It Like Beckham (2002),40,3.3
Beneath the Planet of the Apes (1970),18,2.7777777777777777
Benji (1974),5,3.8
Benji the Hunted (1987),2,4.5
Benny & Joon (1993),19,3.473684210526316
Bent (1997),2,3.5
Beowulf & Grendel (2005),1,2.5
Beowulf (1999),1,3.0
Beowulf (2007),8,2.5625
Berlin Calling (2008),2,4.25
Bernie (1996),2,1.75
Bernie (2011),2,3.5
Besieged (a.k.a. L' Assedio) (1998),2,3.5
Best Defense (1984),1,2.5
"Best Exotic Marigold Hotel, The (2011)",4,3.875
"Best Little Whorehouse in Texas, The (1982)",1,3.0
"Best Man, The (1999)",1,3.0
"Best Man, The (Testimone dello sposo, Il) (1998)",1,4.0
Best Men (1997),1,4.0
"Best Offer, The (Migliore offerta, La) (2013)",5,4.0
Best Seller (1987),1,4.0
Best Worst Movie (2009),1,4.0
"Best Years of Our Lives, The (1946)",8,4.0625
Best in Show (2000),53,3.688679245283019
"Best of Youth, The (La meglio gioventù) (2003)",2,4.75
Best of the Best (1989),1,2.5
Best of the Best 3: No Turning Back (1995),2,2.5
Betrayed (1988),2,2.5
Betsy's Wedding (1990),1,2.0
Better Living Through Chemistry (2014),1,1.5
Better Living Through Circuitry (1999),1,2.0
Better Luck Tomorrow (2002),4,3.875
Better Off Dead... (1985),27,3.685185185185185
Better Than Chocolate (1999),1,3.0
Better Than Sex (2000),1,3.5
"Better Tomorrow II, A (Ying hung boon sik II) (1987)",2,4.0
"Better Tomorrow, A (Ying hung boon sik) (1986)",3,3.8333333333333335
Betting on Zero (2016),1,4.0
Between Your Legs (Entre las piernas) (1999),1,4.5
Between the Folds (2008),1,3.0
"Beverly Hillbillies, The (1993)",20,2.675
Beverly Hills Chihuahua (2008),4,2.125
Beverly Hills Cop (1984),46,3.402173913043478
Beverly Hills Cop II (1987),19,2.8684210526315788
Beverly Hills Cop III (1994),59,2.7203389830508473
Beverly Hills Ninja (1997),16,2.46875
Bewitched (2005),13,2.269230769230769
Beyond Bedlam (1993),1,4.0
Beyond Borders (2003),1,3.5
Beyond Rangoon (1995),6,2.4166666666666665
Beyond Re-Animator (2003),1,3.0
Beyond Silence (Jenseits der Stille) (1996),1,4.5
Beyond the Clouds (Al di là delle nuvole) (1996),1,3.0
Beyond the Mat (1999),5,3.7
Beyond the Poseidon Adventure (1979),3,2.0
Beyond the Sea (2004),1,2.0
Beyond the Valley of the Dolls (1970),1,3.5
Bhaji on the Beach (1993),2,3.5
Bicentennial Man (1999),15,2.8
Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),16,4.125
Big (1988),91,3.71978021978022
"Big Bang, The (2011)",1,1.5
"Big Bird Cage, The (1972)",1,4.5
"Big Blue, The (Grand bleu, Le) (1988)",11,3.4545454545454546
"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",2,3.75
"Big Bounce, The (2004)",4,2.0
Big Bully (1996),5,2.2
Big Business (1988),3,2.3333333333333335
"Big Chill, The (1983)",25,3.84
"Big Country, The (1958)",2,3.25
Big Daddy (1999),48,3.1979166666666665
Big Deal on Madonna Street (I Soliti Ignoti) (1958),1,4.0
"Big Doll House, The (1971)",1,2.5
"Big Easy, The (1987)",5,3.5
Big Eden (2000),1,4.5
"Big Empty, The (2003)",1,3.5
Big Eyes (2014),2,3.75
Big Fat Liar (2002),5,3.0
Big Fish (2003),69,3.8333333333333335
"Big Green, The (1995)",3,2.3333333333333335
Big Hero 6 (2014),41,3.8536585365853657
"Big Hit, The (1998)",7,2.9285714285714284
"Big Kahuna, The (2000)",8,2.875
"Big Lebowski, The (1998)",106,3.9245283018867925
Big Momma's House (2000),17,2.176470588235294
Big Momma's House 2 (2006),1,2.0
"Big Mommas: Like Father, Like Son (2011)",1,1.0
Big Night (1996),11,4.181818181818182
"Big One, The (1997)",3,3.3333333333333335
"Big Red One, The (1980)",2,4.25
"Big Short, The (2015)",26,3.9615384615384617
"Big Sleep, The (1946)",14,4.142857142857143
Big Stan (2007),2,2.75
"Big Tease, The (1999)",2,3.25
Big Top Pee-Wee (1988),8,1.9375
Big Top Scooby-Doo! (2012),1,5.0
Big Trouble (2002),6,2.1666666666666665
Big Trouble in Little China (1986),28,3.857142857142857
Big Wednesday (1978),1,3.0
"Big Year, The (2011)",4,3.75
"Bigger, Stronger, Faster* (2008)",1,3.5
Biggles (1986),2,3.0
Biker Boyz (2003),1,2.0
Bikini Beach (1964),1,1.0
Bill & Ted's Bogus Journey (1991),20,3.075
Bill & Ted's Excellent Adventure (1989),45,3.7
Bill Burr: I'm Sorry You Feel That Way (2014),1,4.5
Bill Burr: Let It Go (2010),1,4.5
Bill Burr: Walk Your Way Out (2017),1,4.0
Bill Burr: Why Do I Do This? (2008),1,4.5
Bill Burr: You People Are All the Same (2012),1,4.5
"Bill Cosby, Himself (1983)",5,4.0
Bill Cunningham New York (2011),1,4.5
Bill Hicks: Revelations (1993),1,5.0
Billabong Odyssey (2003),1,4.0
Billy Bathgate (1991),1,2.0
Billy Elliot (2000),37,3.8513513513513513
Billy Jack (1971),3,2.6666666666666665
Billy Jack Goes to Washington (1977),1,2.0
Billy Liar (1963),1,3.5
Billy Madison (1995),49,3.326530612244898
Biloxi Blues (1988),2,3.5
Bio-Dome (1996),31,2.532258064516129
"Bird People in China, The (Chûgoku no chôjin) (1998)",1,4.0
Bird on a Wire (1990),8,2.3125
"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",1,4.0
"Birdcage, The (1996)",86,3.494186046511628
Birdemic: Shock and Terror (2010),1,3.5
Birdman of Alcatraz (1962),1,4.0
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),26,3.3461538461538463
"Birds, The (1963)",44,3.602272727272727
Birdy (1984),5,3.5
Birth (2004),3,2.5
"Birth of a Nation, The (1915)",1,2.0
Birthday Girl (2001),5,2.8
"Bishop's Wife, The (1947)",1,4.0
Bitter Lake (2015),1,5.0
Bitter Moon (1992),6,3.5
"Bittersweet Life, A (Dalkomhan insaeng) (2005)",3,4.166666666666667
Biutiful (2010),2,4.25
BlacKkKlansman (2018),1,2.5
Black Beauty (1994),12,3.2083333333333335
Black Book (Zwartboek) (2006),1,2.5
Black Butler: Book of the Atlantic (2017),1,4.0
"Black Cat, White Cat (Crna macka, beli macor) (1998)",9,3.9444444444444446
"Black Cauldron, The (1985)",8,3.75
Black Christmas (1974),2,3.5
Black Christmas (2006),1,2.0
"Black Dahlia, The (2006)",6,3.25
Black Dynamite (2009),2,3.5
Black Hawk Down (2001),50,3.81
"Black Hole, The (1979)",9,2.611111111111111
Black Knight (2001),8,2.1875
Black Mask (Hak hap) (1996),2,2.5
Black Mass (2015),3,2.5
Black Mirror,1,5.0
Black Mirror: White Christmas (2014),4,4.75
Black Narcissus (1947),1,4.0
Black Orpheus (Orfeu Negro) (1959),1,4.0
Black Panther (2017),11,3.727272727272727
Black Rain (1989),3,3.0
Black Robe (1991),3,3.3333333333333335
"Black Sabbath (Tre volti della paura, I) (1963)",1,4.0
Black Sea (2015),1,4.0
Black Sheep (1996),16,3.15625
Black Sheep (2006),3,2.3333333333333335
Black Snake Moan (2006),4,3.5
"Black Stallion Returns, The (1983)",2,2.5
"Black Stallion, The (1979)",3,3.5
Black Swan (2010),42,3.630952380952381
Black Tar Heroin: The Dark End of the Street (2000),1,5.0
Black Widow (1987),2,2.5
Blackadder Back & Forth (1999),2,3.5
Blackadder's Christmas Carol (1988),1,3.0
Blackbeard's Ghost (1968),3,3.6666666666666665
Blackboard Jungle (1955),2,3.25
Blackfish (2013),2,3.0
Blackhat (2015),2,2.5
Blackrock (1997),1,2.5
Blade (1998),58,3.3620689655172415
Blade II (2002),34,3.2058823529411766
Blade Runner (1982),124,4.100806451612903
Blade Runner 2049 (2017),18,3.8055555555555554
Blade: Trinity (2004),14,2.857142857142857
Blades of Glory (2007),17,3.088235294117647
Blair Witch (2016),1,3.5
"Blair Witch Project, The (1999)",64,2.796875
Blame It on Rio (1984),8,3.1875
Blame It on the Bellboy (1992),1,2.0
Blank Check (1994),6,2.25
Blankman (1994),1,1.5
Blast from the Past (1999),23,3.108695652173913
Blaze (1989),1,2.0
Blazing Saddles (1974),62,3.935483870967742
Bleeder (1999),1,2.0
Blended (2014),8,3.8125
Bless the Child (2000),1,4.0
Blind Date (1984),1,2.0
Blind Date (1987),7,2.357142857142857
Blind Fury (1989),2,3.25
"Blind Side, The  (2009)",31,3.6774193548387095
Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),1,3.0
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",12,3.9583333333333335
Blindness (2008),1,3.5
"Bling Ring, The (2013)",2,2.0
Blink (1994),5,3.2
BlinkyTM (2011),1,3.0
Bliss (1997),1,3.0
